split,case,geology_type,l2_model_rmse,l2_correlation,l2_data_rmse,unconditional_model_rmse,unconditional_correlation,unconditional_data_rmse,unconditional_uncertainty_error_spearman,unconditional_coverage_68,unconditional_coverage_95,oracle_model_rmse,oracle_correlation,oracle_data_rmse,oracle_uncertainty_error_spearman,oracle_coverage_68,oracle_coverage_95,mixture_model_rmse,mixture_correlation,mixture_data_rmse,mixture_uncertainty_error_spearman,mixture_coverage_68,mixture_coverage_95,l2_runtime_seconds,unconditional_runtime_seconds,oracle_runtime_seconds,mixture_runtime_seconds,unconditional_wins_l2,oracle_wins_l2,mixture_wins_l2,oracle_improves_unconditional,mixture_improves_unconditional,oracle_gain_vs_unconditional,mixture_gain_vs_unconditional,mixture_gain_vs_oracle,unconditional_gain_vs_l2,oracle_gain_vs_l2,mixture_gain_vs_l2,best_method
ID,80,horizontal_layers,0.4366542398929596,0.09475540638436236,0.12941700500835926,0.23666293919086456,0.8854546191733286,0.11454749026975888,0.6571257549161542,0.392578125,0.789794921875,0.5105870962142944,-0.3699499942647635,0.11889372857661872,0.7183059396410094,0.333740234375,0.57666015625,0.42067548632621765,0.3963339712425992,0.14200831483810603,0.47643378964509914,0.36328125,0.72900390625,2.1037378311157227,36.148300886154175,36.05761694908142,36.08023428916931,True,False,True,False,False,-0.27392415702342987,-0.1840125471353531,0.08991160988807678,0.19999130070209503,-0.07393285632133484,0.015978753566741943,Unconditional
ID,81,intrusions,0.22713898122310638,0.3112545664426722,0.04058888648997961,0.14517822861671448,0.7973388760927499,0.047719169304433054,0.7484880556919672,0.83642578125,0.9677734375,0.19023796916007996,0.580078402360968,0.048182053927120806,0.9105179413670192,0.8486328125,0.95703125,0.2193036675453186,0.33399572168243424,0.04671297126826579,0.7239827985385425,0.7705078125,0.8896484375,2.1186063289642334,36.10003399848938,36.0102858543396,36.16128611564636,True,True,True,False,False,-0.04505974054336548,-0.07412543892860413,-0.029065698385238647,0.0819607526063919,0.03690101206302643,0.00783531367778778,Unconditional
ID,82,blobs,0.20226198434829712,0.4856913411243954,0.028284717066498113,0.19452711939811707,0.549198184096397,0.029740607218420728,0.7494537221211185,0.25244140625,0.740966796875,0.11349518597126007,0.8774813211221796,0.029196829018888443,0.633995743421089,0.59375,0.743408203125,0.15586820244789124,0.8177463092076611,0.03172529277987259,0.802720758719841,0.740234375,0.994384765625,2.066882610321045,36.05150246620178,36.13511633872986,36.01751351356506,True,True,True,True,True,0.081031933426857,0.03865891695022583,-0.042373016476631165,0.007734864950180054,0.08876679837703705,0.046393781900405884,Oracle conditional
ID,83,dykes,0.22595523297786713,0.2563479611015045,0.1261167662892658,0.22163431346416473,0.338741983911548,0.20004263768113326,0.7012907382827069,0.833251953125,0.941650390625,0.161383718252182,0.7194450877717192,0.1930436684329224,0.9252403358955695,0.714599609375,0.9306640625,0.20719116926193237,0.41996498420692036,0.19671481542670755,0.4606010645041151,0.77783203125,0.951416015625,2.7187349796295166,36.185770750045776,35.99636673927307,36.09935665130615,True,True,True,True,True,0.06025059521198273,0.01444314420223236,-0.045807451009750366,0.004320919513702393,0.06457151472568512,0.018764063715934753,Oracle conditional
ID,84,dykes,0.17405728995800018,0.4334933406751388,0.1295881435606462,0.19320766627788544,0.264808027080942,0.17483616243734093,0.7689890115547895,0.8671875,0.96044921875,0.17666968703269958,0.40316571504545134,0.1741712038084591,0.8974107370565526,0.897705078125,0.956298828125,0.17572025954723358,0.4237711670412506,0.17515561844669,0.6644881610080994,0.9306640625,0.97412109375,2.7656869888305664,36.102235317230225,36.0250449180603,36.09423613548279,False,False,False,True,True,0.016537979245185852,0.017487406730651855,0.0009494274854660034,-0.019150376319885254,-0.002612397074699402,-0.0016629695892333984,SimPEG L2
ID,85,faulted_layers,0.8838499188423157,-0.6141115196649494,0.4592499379358976,0.4898359775543213,0.4038856729743118,0.35055743429091024,0.3368117981532413,0.168701171875,0.436767578125,0.49025100469589233,0.4282612196295082,0.42296383626277473,0.6030799488310469,0.220947265625,0.7451171875,0.38148292899131775,0.8363282333242994,0.391863962245082,0.5943208613530456,0.44189453125,0.96337890625,2.1075048446655273,36.12607479095459,36.020848751068115,36.160457611083984,True,True,True,False,True,-0.0004150271415710449,0.10835304856300354,0.10876807570457458,0.3940139412879944,0.39359891414642334,0.5023669898509979,Equal mixture
ID,86,blobs,0.1762920320034027,0.6811096001652786,0.09640660309951235,0.14466851949691772,0.8447673330006551,0.10605706929150846,0.2900343215857092,0.5947265625,0.88720703125,0.09505928307771683,0.9183517427425526,0.10450567522343353,0.5144145079981801,0.269287109375,0.419677734375,0.12308468669652939,0.8757301351239934,0.10159879232769799,0.7629099442402241,0.904541015625,0.9990234375,2.1107702255249023,36.103610038757324,36.026580572128296,36.08809494972229,True,True,True,True,True,0.0496092364192009,0.021583832800388336,-0.02802540361881256,0.031623512506484985,0.08123274892568588,0.05320734530687332,Oracle conditional
ID,87,blobs,0.3571861684322357,0.3319226538157787,0.29952482180620227,0.24037405848503113,0.6795468102540628,0.25542403685307263,0.49237309193513157,0.720703125,0.940185546875,0.24871796369552612,0.6977001971796958,0.29984742232189987,0.6155518408046785,0.115966796875,0.281982421875,0.22115010023117065,0.7547396274172483,0.2662008756661163,0.6434892560868087,0.78857421875,0.98583984375,2.0336194038391113,36.12686228752136,35.99575066566467,36.159194231033325,True,True,True,False,True,-0.008343905210494995,0.019223958253860474,0.02756786346435547,0.11681210994720459,0.1084682047367096,0.13603606820106506,Equal mixture
ID,88,faulted_layers,0.367286741733551,0.35882405335318035,0.09986310792944379,0.34173426032066345,0.4261373504325272,0.1026153384836764,0.5975315671395873,0.242919921875,0.76025390625,0.44598808884620667,-0.044963475657927375,0.12083713845181725,0.6820794344209915,0.3232421875,0.73681640625,0.4022503197193146,0.17897631184584567,0.11315159655301743,0.28653325951949565,0.38232421875,0.8037109375,2.158829927444458,36.15805172920227,36.05087661743164,36.17983531951904,True,False,False,False,False,-0.10425382852554321,-0.06051605939865112,0.04373776912689209,0.025552481412887573,-0.07870134711265564,-0.03496357798576355,Unconditional
ID,89,dipping_layers,0.3692066967487335,0.12991080086636558,0.13787541972445705,0.30833709239959717,0.591433489358909,0.12038177744089161,0.6647104837268476,0.646484375,0.956787109375,0.37584078311920166,0.19483634735336677,0.13897647383445957,0.5071985662653886,0.296142578125,0.50732421875,0.33116093277931213,0.528021238148074,0.14867817565040478,0.5356188110121761,0.179931640625,0.851806640625,2.1024017333984375,36.09473705291748,36.07432675361633,36.15402793884277,True,False,True,False,False,-0.06750369071960449,-0.022823840379714966,0.044679850339889526,0.06086960434913635,-0.00663408637046814,0.03804576396942139,Unconditional
ID,90,dipping_layers,0.7165548801422119,-0.36934902079044335,0.08983604578524221,0.7341803312301636,0.09173183831343044,0.13270462572728495,-0.21736396283998294,0.30029296875,0.485107421875,0.6297138929367065,0.2964483440117018,0.15564030323522027,0.17194437928678494,0.367431640625,0.7041015625,0.6954997181892395,-0.18290564276706864,0.15729255675672774,0.243014971777687,0.202880859375,0.403076171875,2.766115427017212,36.139366149902344,36.08540725708008,36.10978984832764,False,True,True,True,True,0.10446643829345703,0.03868061304092407,-0.06578582525253296,-0.01762545108795166,0.08684098720550537,0.021055161952972412,Oracle conditional
ID,91,faulted_layers,0.5716308355331421,0.14129780164400024,0.12193303885034577,0.6112502217292786,0.005384691681025976,0.16412483995614816,0.13183626701934348,0.124267578125,0.38330078125,0.5276772379875183,0.2154007274774628,0.1791870851483027,0.12567622291894567,0.50048828125,0.890625,0.5550925731658936,0.07695492075055767,0.18669683124955944,0.2583044233730446,0.396484375,0.712890625,2.6905949115753174,36.18206238746643,36.054607629776,36.165080070495605,False,True,True,True,True,0.08357298374176025,0.05615764856338501,-0.027415335178375244,-0.039619386196136475,0.04395359754562378,0.016538262367248535,Oracle conditional
ID,92,horizontal_layers,0.9876135587692261,-0.35628237428406734,0.2586047902585986,0.48939248919487,0.7786522822629632,0.21801760839194012,0.5078015104385399,0.1318359375,0.273193359375,0.4924376308917999,0.7588700573219751,0.2881232398665813,0.6415664997977257,0.115478515625,0.406494140625,0.49365440011024475,0.7778998827021769,0.2575034301504191,0.4862876825931616,0.138916015625,0.302978515625,2.7142534255981445,36.06223177909851,36.076935052871704,36.14846158027649,True,True,True,False,False,-0.0030451416969299316,-0.004261910915374756,-0.0012167692184448242,0.4982210695743561,0.49517592787742615,0.4939591586589813,Unconditional
ID,93,horizontal_layers,0.5465258359909058,-0.0633123155357878,0.03639808758176521,0.6621934771537781,-0.27309032893597024,0.0788794337014993,0.5615765393044786,0.107177734375,0.219482421875,0.5315603017807007,0.17371040162772633,0.056190722803077596,0.6802786646070634,0.154296875,0.40625,0.5350990295410156,0.12415439136840511,0.07782007674858175,0.37038964232656835,0.151123046875,0.33544921875,2.7672853469848633,36.06164026260376,36.06031513214111,36.09544014930725,False,True,True,True,True,0.1306331753730774,0.12709444761276245,-0.0035387277603149414,-0.11566764116287231,0.014965534210205078,0.011426806449890137,Oracle conditional
ID,94,faulted_layers,0.6451655030250549,0.0454936371974225,0.15383907372302813,0.646703839302063,-0.05253142115280554,0.25714035047374734,0.6363691619550401,0.09375,0.29931640625,0.6065073013305664,0.15077795652650666,0.2743142633874484,0.6530031361992279,0.150390625,0.73583984375,0.5779895782470703,0.23803157852421544,0.25444858842436735,0.40921208460542696,0.350830078125,0.798828125,2.7220232486724854,36.17395901679993,36.190420627593994,36.01644253730774,False,True,True,True,True,0.04019653797149658,0.06871426105499268,0.028517723083496094,-0.0015383362770080566,0.038658201694488525,0.06717592477798462,Equal mixture
